"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.220999750E0,-1.253941655E-2,2.839013189E-2,4.080963135E-2,5.127048436E-2
6.226020271E0,-1.576825976E-2,1.359686255E-3,6.417274475E-2,6.609559692E-2
6.231040791E0,-2.366739511E-2,-3.489113599E-2,1.063337326E-1,1.143870607E-1
6.236061312E0,-3.160348535E-2,-3.790956736E-2,1.386480331E-1,1.471706244E-1
6.241081833E0,-5.387181044E-2,-4.095030576E-2,1.706991196E-1,1.836226809E-1
6.246102354E0,-6.176051497E-2,-5.841787159E-2,1.929864883E-1,2.108809940E-1
6.251122875E0,-5.559423566E-2,-7.604737580E-2,1.961021423E-1,2.175545280E-1
6.256143396E0,-6.403324008E-2,-7.004729658E-2,2.039489746E-1,2.249490250E-1
6.261163916E0,-5.376574397E-2,-5.025669932E-2,2.164878845E-1,2.286558444E-1
6.266184437E0,-6.288680434E-2,-2.629826963E-2,2.384271622E-1,2.479795572E-1
6.271204958E0,-3.889685869E-2,-2.178660035E-2,2.174520493E-1,2.219752583E-1
6.276225479E0,-2.470731735E-2,-1.762412488E-2,1.776599884E-1,1.802335507E-1
6.281246000E0,-2.498385310E-2,6.994754076E-4,1.429500580E-1,1.451185765E-1
6.286266521E0,-1.586422324E-2,2.356564999E-2,1.322746277E-1,1.352907631E-1
6.291287041E0,-6.718724966E-3,4.164317250E-2,9.319591522E-2,1.022974765E-1
6.296307562E0,-7.146418095E-3,4.552990943E-2,5.919265747E-2,7.501876194E-2
6.301328083E0,-2.155852318E-2,4.025027156E-2,-7.773399353E-3,4.631716766E-2
6.306348604E0,-1.815118194E-1,1.087143719E-1,-1.451281548E0,1.466623157E0
6.311369125E0,-2.103068233E-1,3.078868985E-1,-3.789875031E0,3.808172271E0
6.316389646E0,2.911148667E-1,5.255317092E-1,-2.481302738E0,2.552997204E0
6.321410166E0,2.011409104E-1,4.332367480E-1,-7.706623077E-1,9.066819388E-1
6.326430687E0,-1.655897498E-2,-5.888752639E-2,2.418613434E-1,2.494771529E-1
6.331451208E0,1.759369522E-1,-5.172363520E-1,1.597383499E0,1.688230227E0
6.336471729E0,1.666535884E-1,-5.977626443E-1,3.036701202E0,3.099459274E0
6.341492250E0,-1.995876431E-1,-4.137565494E-1,3.808896065E0,3.836498266E0
6.346512771E0,-4.078457355E-1,-3.200421631E-1,3.603227615E0,3.640331630E0
6.351533291E0,-4.471149445E-1,-2.485403121E-1,2.551586151E0,2.602359688E0
6.356553812E0,-4.286122024E-1,-5.280524492E-2,1.090239525E0,1.172654696E0
6.361574333E0,-2.410746962E-1,1.639851034E-1,-1.969251633E-1,3.518346816E-1
6.366594854E0,8.782199025E-2,2.494427264E-1,-9.994287491E-1,1.033824066E0
6.371615375E0,3.573866189E-1,1.792571247E-1,-1.365902901E0,1.423217849E0
6.376635896E0,5.031702518E-1,-3.773996979E-2,-1.287467003E0,1.382814482E0
6.381656416E0,5.152919292E-1,-2.112599611E-1,-7.455663681E-1,9.306050466E-1
6.386676937E0,3.233384788E-1,-2.278263718E-1,8.238315582E-2,4.040292216E-1
6.391697458E0,-1.065453887E-2,-1.936219037E-1,7.466487885E-1,7.714190651E-1
6.396717979E0,-3.574686348E-1,-1.173507273E-1,6.880569458E-1,7.842049342E-1
6.401738500E0,-4.953684211E-1,1.364502013E-1,3.380279541E-1,6.150377450E-1
6.406759021E0,-4.730137587E-1,2.769563794E-1,-6.536483765E-3,5.481692965E-1
6.411779541E0,-3.891685009E-1,2.518175542E-1,-2.930850983E-1,5.484187064E-1
