t,x,y,z
13.2946,0.000366736,2.67928e-05,0.00198458
13.2971,0.000516557,1.80411e-05,0.00137122
13.2996,0.000650337,1.73389e-05,0.000793553
13.3021,0.000904215,1.8172e-05,-0.000306549
13.3046,0.00101015,2.10211e-05,-0.000508427
13.3072,0.00120356,2.66253e-05,-0.000327831
13.3097,0.00125014,3.35921e-05,7.76769e-05
13.3122,0.00140907,5.65098e-05,0.00144384
13.3147,0.0013787,5.57092e-05,0.00144981
13.3172,0.00148194,5.70452e-05,0.000967562
13.3197,0.00130699,4.67977e-05,0.000223765
13.3222,0.00112714,3.80488e-05,-0.000798312
13.3247,0.000827875,2.08544e-05,-0.00200605
13.3272,0.000481014,3.48961e-06,-0.00480613
13.3297,8.35404e-05,-2.46089e-05,-0.0055034
13.3323,-0.00063927,-8.01568e-05,-0.00667561
13.3348,-0.000866804,-0.000100696,-0.00541266
13.3373,-0.00106155,-0.000139288,-0.00226095
13.3398,-0.00113697,-0.000136051,-4.02899e-05
13.3423,-0.00131218,-0.000129851,0.00331773
13.3448,-0.00130401,-0.000110947,0.00448645
13.3473,-0.00143918,-8.44551e-05,0.00565143
13.3498,-0.00123115,-6.50313e-05,0.00532859
13.3523,-0.000804341,-4.54642e-05,0.00450404
13.3548,-0.000590687,-2.71768e-05,0.00328317
13.3574,-0.000374282,1.27377e-06,0.00125587
13.3599,-0.000248298,1.2629e-05,0.000133102
13.3624,-9.17128e-05,2.93491e-05,-0.00105731
13.3649,-4.10282e-05,2.85204e-05,-0.00159618
13.3674,9.22146e-06,2.1274e-05,-0.00221057
13.3699,-8.98062e-06,1.49806e-05,-0.00231271
13.3724,-8.45515e-05,-1.20704e-06,-0.00256453
13.3749,-0.000121085,3.04186e-07,-0.00218563
13.3774,-0.000270932,9.76508e-06,-0.00152358
13.38,-0.000167947,1.17384e-05,-0.000673167
13.3825,0.000182532,6.52392e-07,0.00113816
13.385,0.000236315,1.64472e-05,0.00159428
13.3875,0.000210988,6.2037e-05,0.00184813
13.39,0.000217603,7.11374e-05,0.00126395
13.3925,0.000313791,8.27036e-05,-0.000623569
13.395,0.000252488,7.83566e-05,-0.00107102
13.3975,7.93078e-05,7.46739e-05,-0.00124264
