t,x,y,z
1.57203,-1.90004,3.80008,13.3003
1.57455,-3.80001,5.70002,-11.4
1.57707,-3.79993,9.49981,-13.2997
1.57959,9.49962,5.69978,7.59969
1.58211,-1.89992,7.5997,9.49962
1.58463,3.79985,-1.89993,-3.79984
1.58715,1.89992,5.69978,-11.3995
1.58967,11.3995,0,3.79984
1.59219,1.89993,-1.89992,-9.49962
1.59471,3.79985,-1.89992,-15.1994
1.59723,9.49962,0,-7.59969
1.59975,0,0,-9.49981
1.60227,0,7.59985,0
1.60479,3.79993,7.59986,1.89996
1.60731,3.79993,-3.79994,17.0997
1.60983,-3.79993,1.89997,11.3998
1.61235,1.89997,5.69988,7.59985
1.61487,-3.79993,0,-3.79992
1.61739,5.70025,-3.80016,-5.70024
1.61991,-5.70095,11.4019,-7.60126
1.62243,1.90032,0,-1.90032
1.62495,-7.60127,-1.90032,11.4019
1.62747,5.70095,-3.80064,5.70095
1.62999,0,1.90032,1.90032
1.63251,0,-1.90032,-1.90032
1.63503,-3.80063,-5.70095,-9.50158
1.63755,-1.90032,3.80063,-3.80063
1.64007,9.50139,-5.70083,-9.50138
1.64259,-3.80048,-5.70072,-7.60095
1.64511,-3.80048,0,11.4014
1.64763,-5.7006,-1.9002,3.8004
1.65015,-5.7006,1.9002,3.80039
1.65267,5.7006,-1.9002,-1.9002
1.65519,-1.9002,-7.6008,1.9002
1.65771,-3.8004,1.90021,0
1.66023,-5.7006,0,1.9002
1.66275,-1.90016,-3.80033,9.50079
1.66527,-1.90012,1.90012,7.60048
1.66779,-3.80024,-1.90012,-11.4007
1.67031,1.90012,-1.90012,-5.70036
1.67283,-1.90012,-5.70036,19.0012
1.67535,-1.90032,3.80063,-1.90032
1.67787,1.90032,-3.80063,-3.80063
1.68039,0,-7.60127,-5.70095
1.68291,1.90028,-5.70083,-1.90028
1.68543,0,-3.80049,0
1.68795,9.501,3.80041,-11.4012
1.69047,5.70048,7.60063,-3.80032
1.69299,-7.60048,-5.70035,-7.60047
1.69551,5.70036,5.70036,1.90012
1.69803,3.80024,-1.90012,7.60048
1.70055,0,-3.80024,-11.4007
